applicant_id,gender,married,dependents,education,employment_type,applicant_income,existing_emi,loan_amount,loan_term_months,credit_history,region,age,application_date,default_status
APP002106,Male,No,3,Not Graduate,Salaried,18513,5367,49000,24,Good,South,38,19-04-2023,0
APP003269,Female,Yes,1,Graduate,Self-Employed,48138,4946,54000,60,Good,West,36,06-06-2024,0
APP005797,Male,No,3,Graduate,Salaried,91289,3976,190000,36,Good,South,47,20-08-2023,0
APP001974,Male,No,0,Graduate,Self-Employed,25857,7284,99000,60,Good,North,26,10-03-2024,0
APP004686,Male,Yes,0,Graduate,Self-Employed,60555,14467,104000,60,Good,North,45,23-06-2023,0
APP001502,Male,No,0,Not Graduate,Salaried,12478,2568,51000,84,Good,West,40,04-04-2024,0
APP004183,Female,Yes,3,Graduate,Salaried,45068,7663,214000,60,Good,West,45,26-09-2024,0
APP000647,Female,No,0,Graduate,Self-Employed,68515,3451,224000,36,Good,East,29,06-03-2023,0
APP003634,Male,No,0,Graduate,Self-Employed,59481,8431,36000,180,Good,North,33,10-01-2023,0
APP000772,Female,Yes,0,Graduate,Self-Employed,22923,5727,217000,60,Bad,South,21,14-05-2024,0
APP000704,Male,Yes,0,Not Graduate,Self-Employed,34991,6773,128000,24,Bad,South,49,03-11-2024,1
APP003588,Female,No,1,Not Graduate,Salaried,37380,11760,81000,60,Good,East,23,18-02-2024,0
APP001250,Female,Yes,4,Graduate,Salaried,119706,25109,85000,360,No History,South,28,27-07-2024,0
APP004805,Female,No,2,Graduate,Salaried,31602,3544,55000,36,Good,South,43,03-04-2024,0
APP002473,Female,Yes,0,Not Graduate,Salaried,18788,4091,47000,360,Good,South,21,07-02-2024,0
APP001861,Female,No,0,Not Graduate,Self-Employed,110016,15500,31000,120,Good,West,38,15-06-2024,0
APP000710,Female,Yes,1,Graduate,Salaried,34604,8028,346000,360,No History,North,51,10-01-2024,0
APP002673,Female,No,3,Graduate,Salaried,32058,3748,95000,240,Good,East,51,22-10-2024,0
APP004515,Male,Yes,2,Graduate,Salaried,60530,548,29000,24,Good,East,35,12-10-2024,0
APP001462,Female,Yes,0,Graduate,Salaried,83004,2500,288000,36,Good,South,36,09-03-2023,0
APP001485,Male,No,0,Graduate,Salaried,49351,14515,156000,48,Good,South,23,13-09-2023,1
APP002546,Male,Yes,0,Not Graduate,Salaried,47241,6520,55000,12,Good,North,42,21-04-2023,0
APP000231,Female,Yes,0,Not Graduate,Salaried,45806,2690,144000,84,Good,East,38,16-04-2024,1
APP001357,Female,Yes,2,Not Graduate,Self-Employed,56689,3951,100000,36,Good,East,26,23-10-2023,0
APP003012,Male,No,0,Graduate,Self-Employed,68166,22726,154000,84,Good,North,41,06-03-2023,0
APP000852,Female,No,3,Graduate,Salaried,60786,4210,50000,180,No History,East,34,05-07-2024,1
APP001005,Male,Yes,0,Graduate,Salaried,67416,11227,32000,60,No History,West,52,30-07-2023,0
APP001997,Female,Yes,0,Not Graduate,Salaried,48644,4884,78000,24,Good,West,38,08-01-2024,0
APP001835,Female,No,3,Graduate,Self-Employed,110339,13380,90000,240,Good,East,42,21-05-2023,0
APP003974,Female,No,0,Graduate,Salaried,70614,6474,92000,84,No History,East,38,02-12-2023,0
APP004533,Male,Yes,0,Not Graduate,Self-Employed,29342,2495,31000,84,Good,South,31,10-04-2023,0
APP001317,Male,No,3,Graduate,Salaried,23394,3112,76000,48,Good,East,21,07-08-2023,0
APP003328,Male,Yes,0,Graduate,Salaried,28415,3939,308000,60,Good,South,52,13-03-2024,0
APP001624,Female,No,0,Not Graduate,Salaried,43071,10256,314000,36,Good,West,36,30-12-2024,0
APP001481,Female,No,1,Not Graduate,Salaried,37718,4534,68000,360,Good,North,35,18-04-2024,0
APP003834,Male,No,1,Graduate,Salaried,49515,7330,36000,180,No History,East,34,31-05-2024,0
APP005100,Male,No,0,Graduate,Salaried,31317,9278,49000,120,Good,West,44,22-06-2024,0
APP001279,Male,Yes,0,Graduate,Salaried,47463,5954,167000,360,Good,East,60,24-05-2024,0
APP003081,Female,No,0,Graduate,Salaried,53388,4438,76000,180,No History,West,47,20-07-2023,0
APP001824,Female,Yes,1,Graduate,Self-Employed,22662,6076,154000,180,Good,North,50,13-09-2024,0
APP001054,Female,Yes,1,Not Graduate,Self-Employed,67855,8752,49000,120,Good,West,43,19-06-2023,0
APP004146,Female,Yes,0,Graduate,Self-Employed,24999,6065,413000,84,Good,South,41,12-04-2023,1
APP000476,Female,No,1,Not Graduate,Salaried,37113,1770,52000,36,Good,West,44,09-02-2024,0
APP002283,Male,No,2,Graduate,Salaried,48644,7838,132000,60,Good,East,36,25-07-2023,0
APP003712,Female,No,3,Graduate,Salaried,23829,3030,72000,36,Good,West,48,28-06-2024,0
APP003147,Female,Yes,4,Graduate,Salaried,35592,3077,159000,240,Good,East,24,12-05-2024,0
APP000336,Male,Yes,0,Graduate,Salaried,118678,34146,94000,60,Good,West,36,31-05-2024,0
APP002618,Male,Yes,0,Not Graduate,Self-Employed,107012,17963,169000,180,Good,West,21,07-08-2024,0
APP003663,Male,No,3,Graduate,Self-Employed,30929,5751,83000,36,Bad,West,51,28-01-2024,0
APP000089,Female,Yes,1,Not Graduate,Self-Employed,44933,7018,35000,60,Good,East,34,15-06-2024,0
APP000875,Male,No,0,Not Graduate,Salaried,24367,3966,70000,60,Good,North,35,10-10-2023,0
APP000544,Female,No,1,Graduate,Self-Employed,75421,11205,329000,48,Good,North,29,19-09-2023,0
APP003001,Female,No,2,Graduate,Self-Employed,39250,3700,19000,48,Bad,West,44,26-07-2023,0
APP002761,Male,Yes,4,Graduate,Salaried,48644,1914,176000,36,Good,West,32,03-05-2023,0
APP001881,Female,No,0,Graduate,Salaried,24974,997,136000,48,Good,North,49,03-03-2023,0
APP005950,Female,Yes,0,Graduate,Salaried,51660,3430,38000,180,Bad,East,30,11-09-2023,0
APP000927,Male,No,3,Not Graduate,Self-Employed,104627,23004,51000,360,Good,North,30,27-10-2024,0
APP000320,Male,Yes,2,Not Graduate,Self-Employed,59465,2872,74000,12,Good,North,34,18-08-2023,0
APP004616,Male,Yes,0,Not Graduate,Self-Employed,74041,19809,161000,120,Good,South,31,27-09-2023,0
APP000879,Male,Yes,0,Graduate,Salaried,70456,10776,74000,84,Good,East,41,11-03-2023,0
APP003995,Male,No,4,Graduate,Salaried,205802.1872,48704,95000,24,Good,South,31,08-06-2023,0
APP004922,Male,No,0,Graduate,Salaried,112999,15284,82000,24,Good,West,36,31-01-2024,0
APP003247,Male,No,0,Graduate,Self-Employed,51381,6321,192000,240,Good,East,44,20-08-2024,1
APP003079,Male,No,2,Graduate,Self-Employed,67332,1928,61000,120,Good,South,35,09-09-2023,0
APP003762,Female,No,3,Graduate,Self-Employed,36120,7416,275000,36,Good,West,55,02-08-2024,0
APP004731,Male,No,2,Not Graduate,Salaried,46494,4075,38000,60,Good,West,27,10-10-2024,0
APP005605,Male,Yes,1,Not Graduate,Salaried,31197,5320,168000,180,No History,East,33,18-08-2024,0
APP004235,Male,Yes,1,Graduate,Salaried,40142,9684,89000,24,Good,East,38,26-02-2024,0
APP004260,Male,Yes,2,Graduate,Self-Employed,80058,4368,59000,120,Good,West,38,10-05-2024,0
APP001619,Male,No,1,Graduate,Salaried,205802.1872,37723,79000,84,Good,West,27,22-03-2023,0
APP003727,Male,Yes,2,Not Graduate,Self-Employed,30472,3406,211000,60,Good,North,34,24-11-2023,0
APP005893,Male,No,2,Graduate,Salaried,94753,4561,144000,240,Good,East,38,12-11-2023,0
APP001046,Female,Yes,2,Not Graduate,Self-Employed,40304,8570,82000,180,Bad,North,39,31-07-2024,1
APP005057,Male,Yes,1,Graduate,Self-Employed,20728,3123,182000,12,Good,East,21,13-07-2024,0
APP001751,Male,Yes,2,Graduate,Salaried,30112,749,139000,84,Good,North,36,07-01-2024,0
APP005152,Male,Yes,0,Graduate,Self-Employed,62707,4922,89000,36,Good,West,34,01-08-2023,0
APP003879,Male,Yes,0,Graduate,Salaried,38083,11947,65000,84,Bad,South,39,23-04-2024,1
APP003918,Male,Yes,2,Not Graduate,Salaried,26401,3576,164000,240,Good,East,27,17-05-2024,0
APP005190,Male,No,0,Not Graduate,Salaried,55537,9444,238000,36,No History,West,47,13-07-2023,1
APP001044,Female,Yes,0,Graduate,Self-Employed,23943,5035,65000,36,Good,South,31,15-05-2024,0
APP003011,Male,Yes,3,Graduate,Salaried,34642,703,56000,48,Good,East,49,26-03-2023,0
APP005156,Male,No,0,Graduate,Salaried,40760,11935,135000,36,Good,North,21,26-03-2023,0
APP003291,Male,No,0,Graduate,Salaried,18095,2136,72000,84,Bad,West,31,16-01-2023,1
APP005789,Female,Yes,0,Graduate,Salaried,39097,12655,102000,180,No History,West,56,12-12-2024,1
APP004752,Male,Yes,3,Not Graduate,Salaried,57025,1032,72000,84,Good,East,21,12-04-2023,0
APP002065,Male,Yes,1,Graduate,Self-Employed,114294,35705,164000,60,Good,North,39,30-01-2023,0
APP002965,Female,No,1,Graduate,Self-Employed,86458,20209,107000,48,Good,East,68,16-06-2023,0
APP000642,Male,Yes,1,Graduate,Salaried,47225,7828,119000,36,Bad,South,21,27-10-2023,0
APP000138,Female,No,3,Graduate,Salaried,48644,2240,124000,60,Good,East,46,17-01-2023,0
APP000881,Male,Yes,0,Not Graduate,Salaried,86789,29977,59000,120,Good,North,31,20-04-2023,0
APP001977,Male,No,1,Not Graduate,Salaried,109561,12009,99000,180,Good,West,41,03-07-2023,0
APP001582,Male,No,2,Graduate,Salaried,68481,479,55000,12,Bad,South,30,29-01-2023,0
APP004794,Male,Yes,4,Graduate,Salaried,31236,8177,147000,36,Bad,West,60,04-05-2023,0
APP001098,Male,No,2,Graduate,Salaried,103691,19026,93000,60,Good,South,44,08-07-2024,0
APP005678,Male,No,2,Graduate,Salaried,54530,16719,111000,360,No History,West,29,30-03-2024,0
APP001393,Male,Yes,0,Graduate,Salaried,113742,24117,73000,60,Good,West,42,17-08-2024,0
APP002084,Female,No,1,Graduate,Salaried,54078,2140,224000,36,Good,North,27,09-07-2023,0
APP001267,Male,Yes,0,Not Graduate,Self-Employed,48644,6811,258000,120,Bad,North,25,14-12-2024,0
APP004232,Male,No,1,Not Graduate,Self-Employed,43232,1674,117000,360,Good,West,54,07-08-2023,0
APP002575,Male,Yes,1,Graduate,Salaried,85983,3054,61000,120,No History,South,48,07-06-2024,0
APP002136,Female,Yes,2,Not Graduate,Salaried,31467,10600,242000,48,Good,West,50,28-03-2023,0
APP001504,Male,Yes,3,Not Graduate,Salaried,83546,19686,99000,24,Good,North,24,03-03-2024,0
APP005439,Male,Yes,0,Graduate,Self-Employed,129761,34686,157000,36,Good,North,37,24-01-2024,0
APP003368,Male,Yes,1,Not Graduate,Self-Employed,53721,8470,269000,60,Good,North,64,20-02-2023,0
APP003730,Female,No,3,Graduate,Salaried,14926,4817,113000,48,Good,West,51,31-07-2023,0
APP000149,Male,Yes,3,Not Graduate,Salaried,84675,465,116000,240,Good,East,44,01-08-2024,0
APP000304,Female,Yes,3,Graduate,Self-Employed,182937,26637,118000,12,Good,North,40,05-12-2023,0
APP005114,Female,Yes,3,Graduate,Self-Employed,42992,6524,170000,24,Good,North,66,03-09-2024,0
APP001925,Female,Yes,0,Graduate,Salaried,24389,2882,53000,84,Good,North,62,09-06-2024,0
APP005149,Female,No,3,Graduate,Salaried,50276,6197,27000,120,Good,North,42,26-04-2023,0
APP005801,Male,No,3,Not Graduate,Salaried,38594,12528,60000,36,Good,West,38,12-11-2023,0
APP002638,Female,Yes,3,Graduate,Self-Employed,37123,1552,206000,180,Good,West,37,14-11-2023,0
APP001905,Female,Yes,0,Not Graduate,Salaried,60496,2127,381000,48,Bad,North,21,07-07-2024,1
APP005667,Female,Yes,1,Graduate,Salaried,42216,8581,50000,60,Good,West,43,08-01-2024,0
APP004295,Male,Yes,0,Not Graduate,Salaried,38558,12741,68000,240,Good,West,38,13-12-2024,0
APP003843,Male,Yes,2,Graduate,Self-Employed,45267,9099,12000,180,Good,West,34,05-12-2023,0
APP005391,Male,No,4,Not Graduate,Salaried,72010,15196,179000,24,Good,North,60,22-08-2024,0
APP001769,Male,No,0,Graduate,Salaried,96279,18998,74000,180,Good,East,38,30-05-2024,0
APP002876,Male,No,0,Graduate,Salaried,34523,2670,82000,36,Good,East,42,21-02-2024,0
APP002241,Female,Yes,3,Not Graduate,Salaried,140309,43906,190000,180,Good,South,35,30-06-2023,0
APP004501,Female,Yes,0,Graduate,Salaried,50914,15104,151000,120,Bad,South,34,03-08-2024,0
APP000484,Female,Yes,1,Graduate,Self-Employed,64690,10255,112000,60,Good,East,56,03-06-2024,0
APP005279,Female,Yes,1,Not Graduate,Salaried,81395,26286,117000,360,Good,West,33,20-03-2023,0
APP001281,Female,Yes,0,Graduate,Self-Employed,54709,5506,105000,60,Good,East,21,09-11-2023,0
APP005128,Male,No,0,Graduate,Salaried,151714,4891,159000,48,Good,North,60,09-04-2023,0
APP003681,Female,No,3,Graduate,Salaried,27397,2063,162000,84,Good,East,46,09-09-2023,0
APP000792,Female,No,0,Graduate,Salaried,34962,974,100000,240,Good,North,45,10-11-2023,0
APP004896,Male,Yes,1,Graduate,Self-Employed,183665,56780,101000,84,Good,North,32,11-11-2024,0
APP001202,Male,Yes,4,Graduate,Self-Employed,13729,4337,61000,60,Good,East,43,05-07-2023,0
APP004519,Male,Yes,3,Graduate,Salaried,48644,4215,62000,60,Good,North,57,01-02-2023,0
APP003913,Male,Yes,2,Graduate,Salaried,56314,11857,128000,120,Bad,North,40,02-02-2023,1
APP002363,Male,No,4,Graduate,Self-Employed,71063,5884,99000,60,Good,North,34,17-05-2024,0
APP003070,Female,Yes,0,Graduate,Salaried,33727,3443,107000,24,No History,East,49,06-09-2023,0
APP003430,Female,Yes,0,Graduate,Self-Employed,79444,4386,99000,120,Good,West,23,07-07-2023,0
APP005878,Female,No,4,Graduate,Salaried,33875,5203,92000,180,Good,North,54,24-02-2024,0
APP002592,Female,No,0,Graduate,Self-Employed,56091,19555,313000,60,Good,West,48,17-09-2024,0
APP002711,Female,Yes,0,Graduate,Salaried,51541,5868,99000,84,Good,West,44,25-09-2023,0
APP001530,Male,Yes,0,Graduate,Self-Employed,75003,15652,203000,84,Good,West,48,20-03-2024,0
APP004999,Female,Yes,2,Graduate,Salaried,24280,8168,80000,120,Good,East,39,11-05-2024,0
APP002810,Female,No,1,Graduate,Salaried,47956,5733,97000,36,Good,East,42,22-02-2024,0
APP000686,Male,Yes,0,Graduate,Self-Employed,16535,2225,130000,84,Good,South,32,12-11-2023,0
APP001552,Female,Yes,0,Graduate,Salaried,85854,7530,176000,24,Good,South,43,06-02-2023,0
APP004256,Female,Yes,0,Graduate,Self-Employed,34969,6048,76000,36,Good,West,27,01-10-2023,0
APP005096,Male,Yes,3,Graduate,Self-Employed,48644,1852,95000,180,Good,North,51,27-09-2023,0
APP003872,Male,No,3,Graduate,Salaried,61727,15270,170000,60,Good,South,53,26-04-2024,0
APP005123,Male,Yes,0,Graduate,Salaried,35841,9936,50000,36,Good,East,22,01-09-2023,0
APP000561,Female,Yes,1,Graduate,Salaried,21528,3706,72000,84,No History,South,36,14-07-2023,0
APP002251,Male,Yes,0,Not Graduate,Salaried,42096,5823,99000,84,Good,North,51,18-09-2023,0
APP005688,Female,No,2,Not Graduate,Self-Employed,49275,6124,365000,48,Good,North,41,22-12-2024,0
APP003501,Male,No,3,Graduate,Salaried,15922,3872,107000,60,Good,East,47,18-04-2023,0
APP002690,Male,Yes,1,Not Graduate,Self-Employed,48739,12239,24000,12,Good,West,21,14-02-2023,0
APP004209,Male,Yes,0,Graduate,Salaried,106763,18259,40000,120,Bad,East,34,10-06-2024,0
APP005915,Male,Yes,1,Not Graduate,Salaried,144344,41893,33000,84,Good,East,21,25-10-2024,0
APP003380,Female,Yes,0,Not Graduate,Salaried,16939,563,49000,60,Good,South,27,29-06-2023,0
APP003194,Male,No,0,Not Graduate,Salaried,68214,6926,110000,60,Good,West,49,08-12-2024,0
APP001447,Female,No,0,Graduate,Self-Employed,117627,38814,57000,36,Good,North,39,14-11-2023,0
APP001953,Female,No,0,Graduate,Self-Employed,49457,11095,147000,48,Good,East,47,22-01-2024,0
APP000923,Female,Yes,0,Graduate,Self-Employed,30281,2135,130000,36,Good,South,27,19-12-2024,0
APP001625,Male,Yes,4,Graduate,Salaried,159565,34889,178000,180,Good,North,52,07-08-2024,0
APP000311,Male,Yes,1,Graduate,Salaried,48644,647,164000,360,Good,East,69,02-01-2024,0
APP001320,Male,Yes,3,Not Graduate,Salaried,85907,945,39000,60,Good,West,49,15-05-2024,0
APP003532,Female,No,3,Graduate,Self-Employed,46747,10500,218000,84,Good,East,54,05-04-2023,0
APP001664,Male,No,0,Graduate,Self-Employed,76504,16910,158000,48,Good,South,22,04-12-2024,0
APP000816,Male,Yes,0,Graduate,Salaried,63446,6254,110000,360,Good,East,59,17-09-2024,0
APP005520,Female,No,1,Not Graduate,Salaried,84703,26609,91000,36,Bad,South,35,13-11-2024,0
APP002267,Female,Yes,0,Graduate,Self-Employed,48883,1913,104000,24,Good,East,51,16-06-2024,0
APP001474,Male,Yes,0,Not Graduate,Salaried,117027,26410,74000,60,Good,South,32,01-09-2023,0
APP001774,Female,No,0,Not Graduate,Self-Employed,42535,12514,99000,48,Good,North,32,18-10-2023,0
APP004776,Female,Yes,4,Graduate,Salaried,73126,19170,104000,12,Good,West,42,02-12-2023,0
APP005619,Male,Yes,1,Not Graduate,Salaried,52977,13687,77000,120,Good,West,21,08-02-2023,0
APP001094,Male,Yes,0,Graduate,Salaried,19517,1291,92000,84,Good,West,36,05-03-2024,0
APP004177,Female,Yes,0,Graduate,Salaried,66878,75,121000,180,Good,West,55,04-10-2023,0
APP001951,Male,Yes,4,Graduate,Salaried,72645,1051,142000,36,Good,East,60,15-11-2023,0
APP003885,Female,Yes,1,Graduate,Self-Employed,21515,1835,156000,48,Good,East,45,27-11-2023,0
APP005500,Female,Yes,4,Graduate,Self-Employed,25371,7694,57000,60,Good,East,35,01-12-2024,0
APP005687,Male,Yes,1,Not Graduate,Self-Employed,78448,16006,104000,48,Good,North,37,01-08-2023,0
APP002801,Female,No,1,Graduate,Salaried,51451,6929,69000,84,Good,West,37,11-05-2023,0
APP001240,Male,Yes,0,Not Graduate,Self-Employed,49041,5949,35000,48,Good,South,53,18-06-2024,0
APP000330,Male,Yes,0,Graduate,Salaried,87186,11054,192000,120,Good,South,31,11-05-2024,0
APP003103,Female,Yes,2,Graduate,Salaried,55257,14537,282000,48,Good,North,60,16-02-2024,0
APP000243,Female,No,0,Graduate,Salaried,21816,2336,52000,60,Bad,West,58,26-03-2023,0
APP005697,Male,No,1,Graduate,Salaried,90089,5092,273000,240,Good,North,34,16-02-2024,0
APP004738,Male,No,2,Graduate,Salaried,46544,6863,119000,360,Good,West,47,31-07-2023,0
APP004793,Male,No,3,Not Graduate,Salaried,29517,1078,103000,36,Good,North,32,30-05-2024,1
APP002258,Male,No,3,Not Graduate,Salaried,47483,1576,61000,24,Bad,East,33,08-10-2024,0
APP002819,Male,Yes,3,Graduate,Salaried,59169,4443,62000,84,Good,West,38,29-08-2023,0
APP003825,Male,No,3,Graduate,Salaried,40382,7873,74000,60,Good,South,36,09-11-2023,0
APP000754,Male,Yes,1,Not Graduate,Self-Employed,73853,21074,301000,24,Good,South,33,12-08-2024,0
APP004532,Male,No,3,Graduate,Self-Employed,32159,10465,192000,24,Good,West,36,02-03-2024,0
APP001564,Male,Yes,3,Graduate,Self-Employed,71204,7840,174000,36,Good,North,29,24-08-2024,0
APP001935,Female,Yes,2,Not Graduate,Salaried,24602,6926,60000,84,No History,North,21,03-06-2023,0
APP005831,Female,Yes,0,Not Graduate,Salaried,48644,16214,63000,36,No History,South,30,30-04-2024,0
APP003494,Female,No,0,Not Graduate,Self-Employed,37652,12114,50000,180,No History,North,48,27-02-2023,0
APP003023,Female,No,3,Graduate,Self-Employed,50500,6961,46000,36,Good,South,46,10-07-2024,0
APP004648,Male,Yes,0,Graduate,Self-Employed,53446,11773,125000,24,Bad,East,47,31-01-2023,0
APP002649,Male,Yes,0,Graduate,Salaried,81831,2787,237000,240,Good,East,63,31-08-2023,0
APP001857,Female,No,1,Not Graduate,Salaried,30212,10145,150000,24,Good,West,57,14-11-2024,1
APP004698,Male,Yes,0,Graduate,Self-Employed,149455,39448,44000,180,No History,West,42,15-11-2024,0
APP003564,Male,Yes,0,Graduate,Self-Employed,86259,228,31000,180,No History,South,44,25-02-2024,0
APP001965,Male,No,2,Graduate,Self-Employed,84828,2928,50000,24,Good,South,29,10-04-2023,0
APP001014,Male,Yes,1,Graduate,Self-Employed,59977,17192,64000,84,Good,East,35,11-08-2024,0
APP001428,Female,Yes,3,Graduate,Salaried,20733,5225,136000,120,No History,North,42,11-04-2024,0
APP003323,Female,No,0,Not Graduate,Self-Employed,36465,12546,86000,240,Good,North,25,21-07-2023,1
APP001296,Male,Yes,2,Graduate,Self-Employed,21406,7476,86000,84,Good,East,52,07-08-2023,0
APP000467,Male,Yes,2,Graduate,Self-Employed,30775,6878,53000,84,Bad,East,30,21-03-2024,1
APP004029,Female,No,3,Graduate,Self-Employed,83640,2555,66000,360,Good,West,21,10-07-2024,1
APP000175,Female,No,3,Graduate,Self-Employed,37306,13046,176000,36,Good,North,44,19-06-2023,0
APP004881,Male,No,2,Not Graduate,Self-Employed,37250,12199,114000,360,Good,East,50,18-03-2024,0
APP000278,Female,No,0,Graduate,Salaried,45350,11860,106000,240,Good,North,21,11-01-2024,0
APP001070,Male,Yes,0,Not Graduate,Self-Employed,43001,3259,245000,60,Good,East,37,11-06-2023,0
APP001549,Male,No,1,Graduate,Self-Employed,52177,11450,160000,60,No History,South,29,04-09-2023,0
APP001025,Female,Yes,1,Graduate,Salaried,67086,7158,106000,60,Bad,East,52,23-07-2024,1
APP005037,Female,Yes,1,Graduate,Salaried,72171,24061,117000,60,Good,South,38,17-02-2023,1
APP002835,Male,Yes,3,Graduate,Self-Employed,40251,3156,152000,60,Good,North,31,01-01-2023,1
APP001467,Female,No,0,Not Graduate,Salaried,41591,5987,226000,24,Good,East,24,20-03-2023,0
APP005524,Male,Yes,0,Not Graduate,Salaried,23308,7900,223000,84,Good,North,34,10-06-2023,0
APP005003,Female,Yes,1,Graduate,Salaried,103434,28555,144000,48,Good,East,40,27-05-2023,0
APP001714,Male,Yes,2,Not Graduate,Self-Employed,29914,6469,67000,360,Good,East,25,06-05-2023,0
APP003425,Female,Yes,2,Graduate,Self-Employed,54185,14923,68000,84,Good,South,43,30-08-2023,0
APP002612,Male,No,1,Graduate,Salaried,29723,2748,131000,180,No History,East,21,05-08-2023,0
APP000389,Female,No,3,Graduate,Salaried,22941,414,113000,84,Good,South,50,03-06-2023,1
APP002071,Female,Yes,1,Graduate,Self-Employed,13457,1267,80000,60,Good,North,43,11-08-2024,0
APP003971,Female,Yes,4,Graduate,Self-Employed,22164,5030,224000,240,Good,West,37,07-01-2024,0
APP003496,Male,No,1,Graduate,Salaried,163105,6015,72000,84,No History,East,26,27-03-2023,1
APP002822,Male,No,0,Graduate,Salaried,25983,6520,136000,36,Good,East,55,16-12-2024,0
APP004977,Male,Yes,2,Graduate,Salaried,23395,5699,73000,84,Good,East,40,12-09-2023,0
APP001425,Female,Yes,2,Not Graduate,Salaried,44927,3528,176000,36,Good,East,42,25-08-2024,1
APP003543,Male,Yes,3,Not Graduate,Self-Employed,26420,7453,296000,36,Bad,South,25,27-04-2023,1
APP005966,Female,No,1,Graduate,Salaried,159818,31825,293000,180,Bad,South,63,01-02-2023,1
APP003575,Female,Yes,4,Not Graduate,Salaried,22398,4592,167000,360,Good,West,21,07-05-2023,0
APP000051,Female,No,1,Graduate,Self-Employed,19344,5479,144000,120,Bad,East,25,14-04-2023,0
APP001888,Male,Yes,1,Graduate,Self-Employed,43309,2765,42000,240,Good,East,28,26-02-2024,0
APP003696,Male,No,1,Not Graduate,Salaried,29787,7059,293000,24,No History,North,52,02-07-2023,0
APP005202,Female,Yes,4,Graduate,Salaried,32949,10167,297000,60,Good,North,34,06-07-2023,0
APP004800,Female,Yes,0,Graduate,Salaried,96547,24719,104000,240,Good,South,47,21-11-2023,0
APP000483,Male,No,0,Graduate,Salaried,59767,12970,90000,240,Good,West,31,08-05-2023,1
APP003394,Male,Yes,1,Graduate,Self-Employed,79769,4286,23000,84,No History,West,40,15-09-2024,0
APP005242,Male,Yes,0,Not Graduate,Salaried,68328,19396,162000,60,Good,East,52,08-08-2023,0
APP002252,Female,Yes,1,Graduate,Salaried,33879,1276,85000,84,Good,East,26,25-06-2024,0
APP004163,Male,No,0,Graduate,Self-Employed,26430,6547,44000,48,No History,South,23,13-06-2023,0
APP002314,Female,No,3,Not Graduate,Self-Employed,36123,6298,120000,84,Good,South,38,13-01-2024,0
APP002850,Male,Yes,0,Not Graduate,Salaried,70755,834,122000,60,No History,West,44,13-07-2023,1
APP005701,Male,Yes,3,Not Graduate,Salaried,58311,19498,134000,24,Good,South,37,26-06-2024,0
APP003104,Male,No,2,Graduate,Salaried,31146,3410,175000,36,Good,West,39,19-12-2023,0
APP005004,Male,No,2,Not Graduate,Self-Employed,45299,6459,75000,360,No History,East,39,16-03-2023,1
APP004128,Female,No,0,Graduate,Salaried,18066,6256,150000,36,Bad,East,48,12-10-2023,0
APP003868,Female,Yes,2,Graduate,Self-Employed,59277,10339,95000,36,Good,North,38,12-11-2023,1
APP002466,Male,Yes,2,Graduate,Salaried,46286,6683,58000,60,Good,West,39,11-04-2023,0
APP002930,Male,No,1,Not Graduate,Self-Employed,53004,8900,91000,24,Good,West,32,29-11-2024,0
APP005903,Male,No,2,Graduate,Salaried,58151,18131,63000,120,Good,West,43,07-06-2024,0
APP004107,Female,Yes,2,Not Graduate,Salaried,107055,1961,190000,240,Good,East,37,25-07-2024,0
APP000065,Male,Yes,4,Graduate,Self-Employed,64049,18199,153000,120,Bad,North,32,31-07-2024,0
APP005764,Male,Yes,0,Graduate,Salaried,42475,6007,72000,120,Good,West,27,13-01-2023,0
APP000777,Male,No,0,Not Graduate,Salaried,43265,12866,57000,60,Good,South,44,16-08-2023,0
APP004174,Male,Yes,1,Graduate,Self-Employed,32174,7219,138000,60,Good,South,36,16-02-2023,0
APP004588,Male,No,1,Graduate,Salaried,26796,9042,85000,60,Good,West,31,03-01-2024,0
APP002735,Female,No,0,Graduate,Self-Employed,41041,10028,111000,180,Good,South,21,06-08-2023,0
APP002581,Male,Yes,1,Not Graduate,Self-Employed,55446,19123,198000,84,Good,North,43,13-05-2023,0
APP004617,Female,No,2,Graduate,Self-Employed,68534,3012,99000,36,Good,East,21,02-03-2024,1
APP003484,Female,Yes,1,Not Graduate,Self-Employed,48644,5460,60000,84,Good,West,47,08-02-2023,1
APP005934,Female,No,0,Graduate,Salaried,48814,10639,151000,120,Good,East,39,11-08-2024,0
APP002345,Female,Yes,1,Not Graduate,Self-Employed,76144,6528,190000,120,Good,West,60,12-10-2023,0
APP004688,Male,Yes,2,Graduate,Self-Employed,42726,4649,55000,36,Good,South,33,15-05-2023,0
APP002816,Female,No,1,Graduate,Self-Employed,28583,7300,99000,12,Good,East,31,19-03-2023,0
APP005719,Male,Yes,3,Graduate,Salaried,62982,4655,76000,240,Good,North,44,11-05-2023,0
APP005382,Male,Yes,3,Not Graduate,Salaried,48644,348,73000,36,Good,East,32,28-07-2023,0
APP004027,Male,No,0,Graduate,Self-Employed,53628,3991,81000,36,Good,South,30,02-03-2024,0
APP000725,Male,No,3,Not Graduate,Self-Employed,34691,2594,196000,36,Good,South,29,24-11-2023,0
APP005585,Male,No,0,Graduate,Salaried,96037,21827,198000,84,Good,West,43,17-05-2024,0
